Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os03g0367150,NA,None,-0.470116793,0.294497222,,-1.174016493,0.000825096,Down,-1.454727603,4.31E-05,Down,-1.610716436,2.52E-06,Down,-2.241259791,8.20E-10,Down
Os03g0367200,['misc.cytochrome P450'],LOC_Os03g25150,-0.201592439,0.867245306,,-1.149011512,0.154502572,,-1.097692535,0.18656458,,-1.097876745,0.163034708,,-1.660818068,0.038286697,Down
Os03g0367900,['protein.degradation'],LOC_Os03g25270,0.513425653,0.015053137,,0.961479043,1.59E-07,,0.632753124,0.000972285,,0.723771395,0.000104712,,0.413709306,0.0360013,
Os03g0369000,['misc.peroxidases'],LOC_Os03g25340,0.648130554,0.07263909,,1.603608582,2.89E-08,Up,1.359767707,4.63E-06,Up,0.377221468,0.275014752,,-1.904815144,2.06E-07,Down
Os03g0369800,['cell.vesicle transport'],LOC_Os03g25390,0.845320429,1.38E-06,,1.374517964,3.69E-17,Up,1.572577704,3.95E-22,Up,1.468542114,1.22E-19,Up,1.241890595,4.74E-14,Up
Os03g0370000,['signalling.in sugar and nutrient physiology.pyruvate dehydrogenase kinase'],LOC_Os03g25400,1.504274853,1.51E-11,Up,1.28861628,6.07E-09,Up,0.986879979,1.55E-05,,0.712177318,0.002217486,,0.974060254,1.69E-05,
Os03g0370400,['not assigned.unknown'],LOC_Os03g25440,1.062069844,0.000490204,Up,2.302606266,1.56E-17,Up,2.34033422,5.40E-18,Up,2.141832504,2.29E-15,Up,0.886543783,0.002529021,
Os03g0370500,['DNA.synthesis/chromatin structure'],LOC_Os03g25450,-0.734179504,0.009436739,,-0.357236148,0.207267013,,0.049346727,0.888721426,,0.365160717,0.171115116,,-0.602967868,0.024700559,
Os03g0372500,['protein.postranslational modification'],LOC_Os03g25600,0.161721011,0.612064409,,0.582959604,0.008446485,,0.233639089,0.360667211,,0.085132146,0.76419966,,0.085765781,0.751851216,
Os03g0372600,['not assigned.unknown'],LOC_Os03g25610,-0.546741508,0.563542408,,0.220245392,0.787966449,,0.136193971,0.879851239,,0.577746738,0.411647248,,2.160225652,0.000158835,Up
Os03g0372950,NA,None,-0.416425526,0.708529419,,-1.663495416,0.03779036,Down,-3.762505475,0.000357034,Down,-3.78431549,2.44E-05,Down,-2.902394864,0.001368767,Down
Os03g0373500,NA,None,0.851230552,0.179915418,,0.316493258,0.631533066,,-2.566430541,0.000367166,Down,-0.908704197,0.121508661,,-0.303192155,0.648136805,
Os03g0374100,['not assigned.unknown'],LOC_Os03g25720,-0.073010047,0.834594663,,0.777938869,0.000152308,,0.690386084,0.001039503,,0.801429551,7.50E-05,,1.394274445,9.04E-13,Up
Os03g0374400,['not assigned.unknown'],LOC_Os03g25750,2.237436568,2.94E-19,Up,3.277015487,2.34E-42,Up,2.536596408,4.39E-25,Up,2.37347887,2.32E-22,Up,3.041116531,3.55E-36,Up
Os03g0374575,['RNA.processing.splicing'],LOC_Os03g25770,2.20385165,2.05E-18,Up,1.812561598,6.46E-13,Up,1.590785884,6.02E-10,Up,1.741087897,4.40E-12,Up,3.474565471,1.64E-46,Up
Os03g0374600,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os03g25790,1.665613996,4.47E-08,Up,2.362443445,2.27E-16,Up,3.721097365,5.87E-40,Up,3.961631195,1.63E-45,Up,4.961492496,2.96E-71,Up
Os03g0375900,NA,LOC_Os03g25920,-0.931563756,0.297516001,,-1.952355936,0.008663037,Down,-0.953903372,0.230912485,,-1.041164701,0.159286301,,-1.022032673,0.182406086,
Os03g0376100,['amino acid metabolism.synthesis.aspartate family.methionine.cystathionine gamma-synthase'],LOC_Os03g25940,0.008835406,0.975597098,,-0.909718936,8.25E-10,,-0.597055247,9.98E-05,,-0.629810203,2.96E-05,,-1.252049877,1.62E-17,Down
Os03g0376600,['RNA.RNA binding'],LOC_Os03g25960,-0.925612741,0.034656301,,-1.275360301,0.001047308,Down,-0.843317503,0.041773252,,-0.88909935,0.0224269,,-1.565750021,0.000131971,Down
Os03g0377600,NA,LOC_Os03g26044,3.674239385,6.40E-13,Up,5.37046826,1.19E-28,Up,6.375911506,2.54E-40,Up,6.076936392,7.61E-37,Up,5.99461223,1.07E-35,Up
Os03g0379300,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os03g26210,-0.080416364,0.849708798,,-0.21193459,0.493631904,,-1.449152524,6.34E-08,Down,-1.421676104,1.98E-08,Down,-1.35191138,4.19E-07,Down
Os03g0379500,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9'],LOC_Os03g26229,-0.127301051,0.89327883,,-0.381086965,0.577280568,,-0.556021973,0.409590743,,-0.696910226,0.257138457,,-0.701486681,0.267557893,
Os03g0381100,['protein.aa activation.pseudouridylate synthase'],LOC_Os03g26440,-0.222992198,0.750447067,,0.30887463,0.567540165,,0.138118982,0.819921934,,0.30397262,0.564996077,,-0.659486497,0.200192168,
Os03g0381200,['cell.organisation'],LOC_Os03g26450,-0.320975151,0.354884657,,-0.192421809,0.546997106,,0.223833927,0.474970168,,0.204965056,0.500194605,,-0.243955164,0.419549061,
Os03g0381300,['not assigned.unknown'],LOC_Os03g26460,1.447464574,1.21E-11,Up,0.820257176,0.000205517,,0.665221729,0.003547388,,0.711331022,0.001352264,,1.647706553,2.36E-15,Up
Os03g0382350,NA,None,0.404906489,0.159316417,,-0.34022873,0.20437009,,-0.546545089,0.031715492,,-0.678316179,0.004865422,,-0.247280351,0.358216287,
Os03g0385400,['not assigned.unknown'],LOC_Os03g26820,-0.071821345,0.945206258,,0.171564276,0.824858345,,0.180584277,0.817609079,,-0.160213396,0.836541091,,-0.269438602,0.701505753,
Os03g0386000,['development.unspecified'],LOC_Os03g26870,2.934174995,3.02E-51,Up,1.043353374,4.11E-07,Up,1.230994409,1.59E-09,Up,0.684419857,0.001309331,,-0.076471632,0.781541771,
Os03g0386500,['minor CHO metabolism.trehalose.TPP'],LOC_Os03g26910,2.921997011,6.34E-39,Up,1.564151924,1.24E-11,Up,2.539950003,1.24E-29,Up,2.541017361,6.10E-30,Up,2.547333999,6.91E-30,Up
Os03g0386800,['protein.degradation.serine protease'],LOC_Os03g26930,-0.520566583,0.615739457,,-2.4831345,0.001269726,Down,-3.735863396,0.000108774,Down,-3.556430529,1.39E-05,Down,-4.246161705,5.16E-05,Down
Os03g0387000,['DNA.synthesis/chromatin structure'],LOC_Os03g26960,-0.155072144,0.575418039,,0.111031077,0.644337594,,0.49419455,0.010844154,,0.357634115,0.069221655,,0.094438931,0.684158682,
Os03g0387500,['not assigned.unknown'],LOC_Os03g27003,-0.261735626,0.660737986,,-1.017015757,0.015182322,Down,-1.095031502,0.011117385,Down,-0.887991553,0.032308913,,-0.528244994,0.233355119,
Os03g0387900,['not assigned.unknown'],LOC_Os03g27019,1.522957654,1.66E-12,Up,1.977997672,4.06E-21,Up,1.611644317,3.06E-14,Up,1.006902418,3.81E-06,Up,2.445621941,4.56E-32,Up
Os03g0388100,['transport.metal'],LOC_Os03g27040,0.467873551,0.492919718,,1.185145613,0.015170589,Up,0.979797422,0.057996377,,1.211187483,0.011313466,Up,1.348882999,0.004831555,Up
Os03g0388432,NA,None,0.566289103,0.419173825,,1.556168605,0.002062934,Up,0.650819114,0.277000207,,0.155637385,0.823051025,,0.266362718,0.681970329,
Os03g0388500,['RNA.regulation of transcription.AtSR Transcription Factor family'],LOC_Os03g27080,0.134345754,0.669137715,,0.80018095,7.86E-05,,0.176995146,0.48632019,,-0.233993767,0.323645411,,-0.145093576,0.559340645,
Os03g0388800,['not assigned.unknown'],LOC_Os03g27110,0.384696596,0.615404191,,1.544185442,0.001645513,Up,2.905946123,1.35E-10,Up,2.411501795,1.17E-07,Up,2.228273933,1.88E-06,Up
Os03g0388900,['protein.degradation'],LOC_Os03g27120,1.875147129,0.079369348,,2.206572238,0.01952409,Up,3.888569208,9.59E-06,Up,3.619553819,3.63E-05,Up,3.435792187,9.01E-05,Up
Os03g0389100,['protein.degradation'],LOC_Os03g27190,2.371241645,0.188874571,,2.800367703,0.067866628,,5.467167578,5.62E-05,Up,5.838057868,1.18E-05,Up,4.457717423,0.00124066,Up
Os03g0389700,['amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'],LOC_Os03g27230,1.924130024,1.22E-16,Up,1.849595789,8.25E-16,Up,1.3364748,1.83E-08,Up,1.275979594,5.72E-08,Up,1.658179845,9.51E-13,Up
Os03g0389900,['RNA.regulation of transcription.JUMONJI family'],LOC_Os03g27250,0.933148439,7.13E-05,,1.366730651,3.54E-10,Up,1.138990484,2.89E-07,Up,1.020519891,4.14E-06,Up,1.42127478,5.56E-11,Up
Os03g0390000,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S6'],LOC_Os03g27260,-0.609938452,0.001409058,,-0.54604171,0.002830327,,-0.325552863,0.097146742,,-0.286932476,0.140986609,,-0.934716361,8.40E-08,
Os03g0390200,['protein.postranslational modification'],LOC_Os03g27280,1.726757261,4.79E-23,Up,2.172520303,4.16E-37,Up,2.500691532,7.22E-49,Up,2.499673496,3.08E-49,Up,2.154104874,3.19E-36,Up
Os03g0390400,['mitochondrial electron transport / ATP synthesis.cytochrome c oxidase'],LOC_Os03g27290,-0.016626278,0.955185557,,-0.220463143,0.234390499,,-0.174126733,0.367419166,,-0.21529293,0.233031312,,-0.283681217,0.102334103,
Os03g0390600,['DNA.synthesis/chromatin structure.histone'],LOC_Os03g27310,0.456081852,0.02682964,,0.274800484,0.180909207,,0.50103972,0.007784803,,0.623234331,0.000575584,,0.884870113,4.60E-07,
Os03g0390700,['not assigned.unknown'],LOC_Os03g27320,0.287867164,0.319385263,,-0.14797819,0.597957955,,-0.331472624,0.196789712,,-0.310958086,0.205407697,,-0.226504706,0.379710825,
Os03g0390900,['development.unspecified'],LOC_Os03g27340,-0.305477247,0.555621499,,-0.669742077,0.087364213,,-0.518960902,0.210873118,,-0.21782571,0.622962866,,-0.368272734,0.3723446,
Os03g0391100,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g27360,1.839887457,0.002493703,Up,1.907917508,0.000785862,Up,1.601915294,0.006658542,Up,1.670755381,0.003459878,Up,0.224143159,0.771582089,
Os03g0392600,['protein.degradation.serine protease'],LOC_Os03g27480,0.288846842,0.720283888,,-1.570887008,0.004561728,Down,-2.645120394,6.12E-06,Down,-3.966699899,4.59E-11,Down,-6.479561425,7.45E-08,Down
Os03g0393700,['protein.degradation'],LOC_Os03g27590,-0.125856118,0.811933429,,-1.301379839,9.82E-05,Down,-0.600569979,0.099748878,,-0.259765548,0.503630524,,-0.276541082,0.46874123,
Os03g0394900,['not assigned.unknown'],LOC_Os03g27760,-0.436466776,0.31829684,,-0.311003983,0.431931346,,-0.104961491,0.817021664,,-0.294886459,0.447096695,,0.236341596,0.541236371,
Os03g0395000,['tetrapyrrole synthesis.heme oxygenase'],LOC_Os03g27770,-0.246807215,0.541053647,,-0.404378134,0.201178824,,0.011427349,0.978261517,,0.120066802,0.734754889,,0.313299517,0.312638656,
Os03g0395100,['protein.postranslational modification'],LOC_Os03g27780,-2.391528687,0.001727723,Down,-1.598270674,0.021684982,Down,-2.368747506,0.001782326,Down,-1.933915026,0.004574575,Down,-2.004494297,0.006012317,Down
Os03g0395300,['not assigned.unknown'],LOC_Os03g27800,0.161896357,0.581168772,,-0.024212457,0.933123301,,0.168800281,0.495059443,,0.045446374,0.869385082,,-0.176327968,0.4537194,
Os03g0395700,['not assigned.unknown'],LOC_Os03g27830,-1.135876189,0.007100617,Down,-1.081036068,0.005382781,Down,-0.711818066,0.087934245,,-0.90739158,0.018340947,,-0.875975705,0.029734171,
Os03g0395801,NA,None,-1.441059358,0.053765547,,-2.138816729,0.001378346,Down,-1.827325837,0.0090128,Down,-2.159555961,0.0010209,Down,-2.03503298,0.003598811,Down
Os03g0395900,['not assigned.unknown'],LOC_Os03g27840,0.191707591,0.403028875,,0.238456912,0.21601771,,0.335470719,0.067542343,,0.311644198,0.084448688,,0.878284586,6.30E-08,
Os03g0396900,['not assigned.unknown'],LOC_Os03g27930,-0.767556668,0.030208403,,-0.575616019,0.081717233,,-0.156677473,0.694508895,,-0.240283606,0.506583727,,-0.569828923,0.087074937,
Os03g0397700,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g27990,-0.115626916,0.831702991,,-0.310787983,0.434048852,,0.575977896,0.105964999,,0.497719424,0.157073761,,-0.837934482,0.018611456,
Os03g0398600,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g28080,1.409647776,0.001555525,Up,0.829850039,0.068980793,,0.748275522,0.11491482,,0.80505567,0.072391809,,0.758781741,0.098557358,
Os03g0399532,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os03g28140,0.366360785,0.313279691,,0.126719925,0.729088256,,0.025491702,0.949969324,,0.086636673,0.816933351,,-0.236775709,0.476489977,
Os03g0399600,NA,None,0.763908788,0.046690081,,0.761382973,0.029099283,,0.71814621,0.044642182,,0.595926868,0.092759043,,0.993457974,0.00296847,
Os03g0399800,['not assigned.unknown'],LOC_Os03g28160,-0.433500558,0.526890304,,-0.565941116,0.310748829,,-0.630679379,0.262265923,,-0.439652493,0.433567561,,-0.747957337,0.161377037,
Os03g0400700,['not assigned.unknown'],LOC_Os03g28260,-0.283474719,0.856025215,,-1.43330793,0.189438599,,-1.137037044,0.324927803,,-1.921836553,0.068980809,,-1.475277828,0.183864634,
Os03g0401100,['protein.postranslational modification'],LOC_Os03g28300,0.519251732,0.013598493,,-0.494608899,0.012613036,,-0.834056749,8.98E-06,,-1.294429205,9.29E-13,Down,-2.746055281,8.13E-52,Down
Os03g0401300,['major CHO metabolism.degradation.sucrose.Susy'],LOC_Os03g28330,-0.53397654,0.046597831,,-0.96620909,2.73E-05,,-2.541619517,2.49E-30,Down,-2.710073101,6.30E-35,Down,-4.072948655,5.76E-69,Down
Os03g0401366,['major CHO metabolism.degradation.sucrose.Susy'],LOC_Os03g28330,0.694772549,0.315256892,,1.262700358,0.020440712,Up,-0.776464438,0.231659237,,-0.580230708,0.355229243,,0.001786302,0.997997181,
Os03g0401951,['not assigned.unknown'],LOC_Os03g28389,-0.318902878,0.675152955,,0.784107893,0.124434161,,1.326879832,0.005119695,Up,1.104605452,0.018559298,Up,1.82267554,4.13E-05,Up
Os03g0402000,['transport.misc'],LOC_Os03g28400,-0.401585677,0.146214981,,-0.995312375,9.36E-06,,-1.203820063,1.66E-07,Down,-1.333801164,1.50E-09,Down,-1.514964604,7.10E-11,Down
Os03g0402400,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.SA'],LOC_Os03g28410,-0.286416183,0.216369845,,-0.316993312,0.116362037,,-0.390021655,0.04835969,,-0.427257719,0.024624308,,-0.775371674,2.25E-05,
Os03g0402800,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os03g28940,2.079709025,1.06E-24,Up,1.03191639,1.01E-06,Up,0.163356112,0.555511372,,0.200888328,0.438411307,,0.162572358,0.533721747,
Os03g0405000,"[""lipid metabolism.''exotics'' (steroids, squalene etc).3-beta hydroxysteroid dehydrogenase/isomerase""]",LOC_Os03g29170,-0.335242768,0.16443339,,-0.792363524,4.64E-05,,-1.013705018,2.70E-07,Down,-0.965715869,3.95E-07,,-0.94710621,1.53E-06,
Os03g0405100,['not assigned.unknown'],LOC_Os03g29180,1.058756894,1.61E-06,Up,1.637304746,8.88E-16,Up,1.663327083,5.71E-16,Up,1.670968102,1.38E-16,Up,1.686512422,2.14E-16,Up
Os03g0405200,['not assigned.unknown'],LOC_Os03g29184,0.178530885,0.800728973,,-1.183150811,0.013040772,Down,-1.308375319,0.008711189,Down,-1.864823232,6.89E-05,Down,-0.934725839,0.057747086,
Os03g0405400,NA,None,1.033547634,0.070984128,,-0.125606658,0.855454309,,-1.048320971,0.08070608,,-1.959480225,0.000454477,Down,-0.916864052,0.117807868,
Os03g0405500,['not assigned.unknown'],LOC_Os03g29190,1.084944578,5.81E-08,Up,-0.110002443,0.678787039,,-0.914335751,8.00E-06,,-1.377440903,2.99E-12,Down,-1.051357461,2.06E-07,Down
Os03g0405900,['not assigned.unknown'],LOC_Os03g29240,1.134360336,2.43E-11,Up,0.357439036,0.059565072,,-0.023264806,0.927812259,,0.158553651,0.449954631,,1.318673232,1.48E-15,Up
Os03g0406200,NA,LOC_Os03g29260,-0.352280996,0.088835046,,-0.154531154,0.459549948,,0.057597381,0.807310133,,0.122342535,0.559848248,,-0.107011582,0.610179766,
Os03g0406900,NA,LOC_Os03g29340,1.43952499,0.050927622,,2.342827483,0.00011161,Up,2.719749251,6.07E-06,Up,1.958099629,0.001513315,Up,3.070713244,1.56E-07,Up
Os03g0407000,['stress.biotic.PR-proteins.proteinase inhibitors.trypsin inhibitor'],LOC_Os03g29350,0.300411578,0.59599381,,-0.60601322,0.17262353,,-0.670595375,0.14204499,,-1.418727088,0.000561906,Down,-0.593204157,0.183864634,
Os03g0407050,['not assigned.unknown'],LOC_Os03g29340,0.548426254,0.128995908,,-0.098037172,0.808253263,,-0.407308841,0.237424784,,-0.81222091,0.008402639,,-0.443718363,0.174889543,
Os03g0407100,['not assigned.unknown'],LOC_Os03g29360,-0.481647639,0.393260694,,-1.370722724,0.001663753,Down,-1.276665348,0.004859127,Down,-1.489955585,0.000497228,Down,-1.870600498,4.48E-05,Down
Os03g0407900,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g29410,0.479260759,0.238763159,,1.275555851,2.14E-05,Up,2.092706489,2.79E-13,Up,2.526304281,6.72E-20,Up,3.530864706,2.10E-38,Up
Os03g0408300,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L27A'],LOC_Os03g29460,-0.405228676,0.203170132,,-0.368963977,0.199540365,,-0.158294374,0.625182725,,-0.166298995,0.598931463,,-0.573271955,0.029575005,
Os03g0410300,['not assigned.unknown'],LOC_Os03g29680,0.074602955,0.884442585,,0.307079348,0.373290043,,0.442044659,0.181142962,,0.305073599,0.362162758,,0.093821756,0.807151512,
Os03g0410900,['RNA.processing'],LOC_Os03g29740,-0.108429002,0.825259692,,0.504009114,0.114620931,,0.422873625,0.204735433,,0.53774185,0.081207672,,-0.121341735,0.749490665,
Os03g0411100,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os03g29760,-1.248832757,1.09E-05,Down,-2.724959591,2.69E-23,Down,-1.506276345,3.90E-08,Down,-1.604763849,1.91E-09,Down,-2.340400692,6.63E-17,Down
Os03g0411500,['protein.degradation.serine protease'],LOC_Os03g29810,-1.031871824,0.011387963,Down,-1.913300625,2.70E-07,Down,-1.511812814,9.66E-05,Down,-1.590285826,1.25E-05,Down,-1.762914325,6.84E-06,Down
Os03g0411600,['not assigned.unknown'],LOC_Os03g29830,-0.049554893,0.959744659,,-0.364365303,0.589196625,,0.343947587,0.608840471,,-0.173003487,0.808385479,,-0.328675751,0.616971441,
Os03g0411800,['transport.metal'],LOC_Os03g29850,-0.435882562,0.41467981,,-1.508213296,0.00025366,Down,-2.140040632,4.03E-06,Down,-1.1270663,0.005596515,Down,1.614818002,8.00E-06,Up
Os03g0411900,['not assigned.unknown'],LOC_Os03g29864,-0.843141632,0.643324518,,-1.662978734,0.247910138,,-1.299343352,0.393532543,,-1.519710169,0.275672283,,-1.663126661,0.257241584,
Os03g0412300,['not assigned.unknown'],LOC_Os03g29920,0.298336561,0.545568178,,0.163667611,0.716010016,,-0.284050304,0.511499902,,-0.395010412,0.316707257,,-0.760509366,0.041951502,
Os03g0412900,['not assigned.unknown'],LOC_Os03g29960,0.646154762,0.00582092,,0.345021923,0.150969593,,0.461867095,0.047540049,,0.235135235,0.342299789,,0.033816528,0.908657315,
Os03g0413000,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP3']",LOC_Os03g29970,0.507684105,0.764634653,,-0.681988697,0.630386138,,-5.415929598,0.005219361,Down,-2.943972457,0.033392109,Down,-2.437516254,0.097163588,
Os03g0413400,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g30000,-0.08213332,0.838577284,,-0.994366982,5.21E-05,,-1.568432976,4.32E-10,Down,-1.48302275,7.05E-10,Down,-2.248243305,1.30E-17,Down
Os03g0415200,['signalling.MAP kinases'],LOC_Os03g30130,1.426521193,6.36E-08,Up,2.263813389,1.22E-20,Up,2.551273281,7.82E-26,Up,2.423279196,7.44E-24,Up,1.463128073,1.57E-08,Up
Os03g0416200,NA,LOC_Os03g30250,-0.52261203,0.418294897,,-2.290941476,4.82E-06,Down,-3.031487693,1.40E-07,Down,-2.749241288,5.89E-08,Down,-4.674784364,1.68E-09,Down
Os03g0417800,['not assigned.unknown'],LOC_Os03g30430,-0.183776124,0.854801082,,-0.314682026,0.683343549,,-1.881282235,0.010285845,Down,-0.57040895,0.416516817,,-1.131810807,0.102695438,
Os03g0418700,['not assigned.unknown'],LOC_Os03g30530,-1.532278346,0.00060274,Down,-1.374795423,0.001070917,Down,-2.004965867,4.66E-06,Down,-2.490628827,3.29E-09,Down,-1.910164653,1.13E-05,Down
Os03g0418766,NA,None,0.504324947,0.779808391,,0.594247245,0.681371551,,0.975200965,0.475165114,,0.808389776,0.548203096,,1.120663983,0.37497441,
Os03g0419100,['protein.targeting.nucleus'],LOC_Os03g30570,1.685714773,1.26E-13,Up,1.889235798,1.08E-17,Up,1.701525316,3.88E-14,Up,1.297034563,1.02E-08,Up,0.795334725,0.001167995,
Os03g0419200,['not assigned.unknown'],LOC_Os03g30580,0.729623951,0.446943835,,0.699989671,0.397463789,,0.342044558,0.717827597,,-0.037469074,0.971348479,,-0.17358595,0.857649098,
Os03g0421400,['not assigned.unknown'],LOC_Os03g30790,0.098815726,0.743446017,,0.566297632,0.003543814,,0.444489591,0.028074699,,0.151863807,0.511960943,,0.253867023,0.230066124,
Os03g0421800,"['misc.beta 1,3 glucan hydrolases']",LOC_Os03g30830,-1.155056275,0.028369973,Down,-2.052538641,1.20E-05,Down,-3.112486183,3.27E-09,Down,-2.957289774,6.53E-10,Down,-3.534695853,1.92E-10,Down
Os03g0422900,['stress.biotic.PR-proteins'],LOC_Os03g30910,-1.377107552,0.131587785,,-1.174361057,0.149354615,,-1.909724685,0.025433,Down,-2.54420613,0.001577318,Down,-1.951131923,0.020399679,Down
Os03g0423850,['DNA.unspecified'],LOC_Os03g31026,0.020017281,0.95846892,,-0.641869012,0.002820851,,-0.342490637,0.145490484,,-0.445015412,0.042704261,,0.016418719,0.954072538,
Os03g0424000,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX'],LOC_Os03g31044,-0.696679173,0.149605566,,-0.307317006,0.515181429,,0.297951815,0.528722347,,0.194795171,0.685443087,,0.047370489,0.926661718,
Os03g0424200,['protein.degradation.ubiquitin.ubiquitin protease'],LOC_Os03g31070,-0.956211623,0.000568215,,-0.785214983,0.002802616,,-0.295817812,0.327986619,,-0.343324723,0.220798652,,-0.245773137,0.404846199,
