Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os03g0168000,['not assigned.unknown'],LOC_Os03g07170,1.04793807814362,0.11266928664016,,1.69455352527295,0.002380089037931,Up,2.53701521235515,2.07E-07,Up,1.94528517922149,0.000166786838902,Up
Os03g0168200,['not assigned.unknown'],LOC_Os03g07190,1.57707218429439,0.002018974715232,Up,2.56979770191372,2.82E-08,Up,0.255561477527764,0.783715439228842,,-1.0562224892829,0.00876022726685,Down
Os03g0168400,['RNA.regulation of transcription'],LOC_Os03g07220,0.187334339809031,0.878617302966696,,2.31336937008078,0.000227748028438,Up,3.70974092920038,3.40E-10,Up,1.2168243712256,0.002489702146862,Up
Os03g0168500,['redox.thioredoxin'],LOC_Os03g07226,1.33937014391749,0.577719424979068,,7.3361739163781,3.25E-07,Up,9.17155981044439,6.74E-11,Up,-2.62333013529999,0.02250619742364,Down
Os03g0169500,['cell wall.cellulose synthesis'],LOC_Os03g07350,0.007182432804819,0.995577235362406,,-0.667437961955042,0.331957897683643,,-0.535622527048164,0.418203784687569,,-1.0103397401942,0.100647516830477,
Os03g0169600,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os03g07360,0.076045267836648,0.947436092021624,,0.159706215740676,0.843193345007259,,-0.877205618967476,0.157981861744682,,-1.48015967369366,0.013469935443263,Down
Os03g0169900,['not assigned.unknown'],LOC_Os03g07380,1.31552079043081,0.047954927035438,Up,1.26453884766351,0.048829416968442,Up,-1.02102542744185,0.01506244439899,Down,0.563991726521123,0.234012550710121,
Os03g0170600,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g07450,0.154931083130878,0.945998033556772,,-0.88966022095778,0.56336739343585,,-1.81776994912231,0.177295618557084,,-3.5189199070646,0.034347339165694,Down
Os03g0170900,['transport.sugars.sucrose'],LOC_Os03g07480,1.5880385214556,0.00775365717683,Up,2.63144056873615,6.95E-07,Up,2.62441081735266,1.23E-10,Up,1.29259890380444,0.2351656858002,
Os03g0171300,['not assigned.unknown'],LOC_Os03g07510,-0.543673905912619,0.703246388400018,,-0.733701025528478,0.517764192372567,,-1.6554360437142,0.089588133501518,,-2.90281341128562,0.005758247447597,Down
Os03g0171600,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os03g07530,2.19287553767385,1.17E-15,Up,2.05649875308042,8.55E-14,Up,0.570316404956407,0.263476123733671,,-1.16905653177232,0.127265002622004,
Os03g0171900,['amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine-glyoxylate aminotransferase'],LOC_Os03g07570,-0.05833407157906,0.953200302442297,,2.515445865521,2.22E-09,Up,3.10892191833328,3.20E-14,Up,-1.14954471127881,2.68E-05,Down
Os03g0172000,['protein.targeting.nucleus'],LOC_Os03g07580,-0.502451063379914,0.12992243235671,,-0.736579896787775,0.011006692529389,,-0.49090996346883,0.097460947138889,,-0.779763273048926,0.004973864254176,
Os03g0172100,['not assigned.unknown'],LOC_Os03g07590,1.89305971879844,0.076090667007655,,0.848815026369579,0.468921905758546,,0.618939084651443,0.597922592943517,,0.297032074864947,0.818111961170699,
Os03g0173700,['not assigned.unknown'],LOC_Os03g07750,-0.789871497949155,0.403258237215525,,-0.395621078293432,0.660162237910445,,-0.266891694459598,0.764441452268373,,-0.081239793245788,0.933908339884453,
Os03g0173900,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g07790,0.259520731647873,0.767376065232257,,0.434251613592656,0.505192201443171,,-0.208658664533423,0.760039858932732,,-0.714594960923492,0.234236779171988,
Os03g0174200,['not assigned.unknown'],LOC_Os03g07810,-0.342971765615465,0.793917316641385,,-1.62684233009888,0.077294015617869,,-2.42165201498147,0.004109349714196,Down,-3.42123139968662,0.00037574078258,Down
Os03g0174800,['not assigned.unknown'],LOC_Os03g07870,0.748676244027864,0.104933163796026,,-0.034091789728534,0.954693321716098,,-0.340555754029256,0.477617223997626,,-0.410315649583836,0.376883648537037,
Os03g0175200,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os03g07890,-0.218420453093753,0.77427342880196,,0.181221051366847,0.770378515023354,,-0.156522305691566,0.788941371040664,,-0.295016119980237,0.597066927346106,
Os03g0175600,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases']",LOC_Os03g07910,-0.531136135672079,0.201815456942184,,-1.68627829841228,7.49E-07,Down,-1.4978137061614,3.35E-06,Down,-2.14307884941576,0.008274097594092,Down
Os03g0176900,['not assigned.unknown'],LOC_Os03g07980,0.738301654972399,0.599946627266243,,2.59840589165325,0.002409393440816,Up,2.63145056995616,0.00136074943032,Up,-1.58716180485498,0.000410543721144,Down
Os03g0177000,['misc.GCN5-related N-acetyltransferase'],LOC_Os03g07990,1.09755696696068,0.020675518837589,Up,1.70518669076068,4.98E-05,Up,3.40992521819005,0.001805490014704,Up,1.64794274837838,0.001383778997971,Up
Os03g0177100,['not assigned.unknown'],LOC_Os03g07994,-0.331322537258689,0.624821797778106,,0.173827410946481,0.77254949076465,,-0.003995905284652,0.995104199751757,,-0.100911996160041,0.866379283911181,
Os03g0177300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g08000,0.660964698839132,0.042868627397371,,0.724300175146569,0.019007700956312,,0.698446526449563,0.018575045706588,,0.64379227075048,0.032865104050613,
Os03g0177400,['protein.synthesis.elongation'],LOC_Os03g08010,0.010520182183924,0.984522746612749,,0.077837601434332,0.816869296037869,,-0.006125054846629,0.986689225875578,,-0.041448669712475,0.90218905667345,
Os03g0177900,['protein.synthesis.elongation'],LOC_Os03g08050,0.284442598887587,0.407070193937648,,-0.048912791744552,0.893629268366455,,-0.323712328207556,0.244750106177406,,-0.391189165009437,0.145469577889557,
Os03g0178000,NA,None,0.277336111717693,0.419542212805187,,0.364004266036286,0.187329116133528,,0.25751477647785,0.368754711106262,,0.180776865264046,0.548125409472818,
Os03g0178066,NA,None,-0.875344376250046,0.233570686188061,,0.24207225116376,0.752086866324033,,0.397292296956444,0.549502863209741,,0.500053248690503,0.432707497919468,
Os03g0178200,['not assigned.unknown'],LOC_Os03g08080,-0.905465141773851,0.504053728333093,,-3.12451440623105,0.021028895851469,Down,-2.47587843817201,0.019632843465075,Down,-0.515365380066583,0.398119705527713,
Os03g0178400,['not assigned.unknown'],LOC_Os03g08100,-0.466274599420684,0.492405290379669,,-2.19077737442355,1.16E-05,Down,-1.75833456576343,0.000153449048383,Down,3.83009854897998,5.81E-11,Up
Os03g0178500,['not assigned.unknown'],LOC_Os03g08110,0.271627273038116,0.708141061321227,,1.30332885851396,0.002425608946809,Up,1.40827899340667,0.000431250603051,Up,1.58533567856339,0.001369841715825,Up
Os03g0179000,['cell.organisation'],LOC_Os03g08140,-0.200632116535438,0.732530161162301,,-0.619943057668776,0.129370149215998,,-0.261930715073768,0.545063424492901,,0.04577565989073,0.927557733843198,
Os03g0179400,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g08170,-0.078766566180818,0.945889611668765,,-0.959298334461966,0.127313484584324,,-1.82712397698572,0.001102921367422,Down,-2.33904080744746,2.53E-05,Down
Os03g0179900,NA,LOC_Os03g08220,0.398222464557996,0.566983757455253,,0.158588943994298,0.811418042068555,,0.614309704824765,0.232280850624637,,0.773276737781605,0.116544869169302,
Os03g0180000,"['transport.unspecified cations', 'transport.calcium']",LOC_Os03g08230,0.269667275317923,0.486215188464776,,0.708934439350243,0.009445837499508,,0.66681705975303,0.012607734627225,,0.590491964666099,0.030307972290425,
Os03g0180100,['not assigned.unknown'],LOC_Os03g08250,-1.87148733481926,0.000177283715215,Down,-0.664688736402303,0.245296443367005,,5.28490174242094,8.12E-05,Up,4.25545836410057,0.002471405507703,Up
Os03g0180500,['not assigned.unknown'],LOC_Os03g08284,-1.14328579551259,0.006088591303693,Down,-1.00140593284191,0.016978052925611,Down,-0.621622362145514,0.206568455513129,,1.86801146847596,3.13E-05,Up
Os03g0180800,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os03g08310,7.79816994875708,3.08E-18,Up,4.70976391552677,7.49E-07,Up,-4.42701372488549,8.25E-12,Down,0.115089885100695,0.934746687221208,
Os03g0180900,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os03g08320,5.57367649038524,2.45E-25,Up,4.78937133917451,9.68E-19,Up,-2.72757449754398,5.67E-09,Down,3.08205941210808,0.083430846638727,
Os03g0181600,['signalling.light'],LOC_Os03g08370,-0.639148442342292,0.272927891604303,,-1.36340455973903,0.00448052957732,Down,-1.13235409505117,0.01399646183374,Down,2.66003787997664,1.66E-11,Up
Os03g0181800,['not assigned.unknown'],LOC_Os03g08390,2.45713482077569,2.96E-12,Up,1.1885940340429,0.002157100804454,Up,1.83091958104055,0.000825499221023,Up,1.85156413804603,6.85E-06,Up
Os03g0182400,['signalling.phosphinositides'],LOC_Os03g08430,0.975875075176391,0.002615909688829,,1.4561784710605,9.12E-07,Up,1.7200484787186,3.11E-09,Up,1.95450242371732,2.48E-05,Up
Os03g0182600,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.SA'],LOC_Os03g08440,-0.496733951808417,0.162681218746137,,-0.604533359221564,0.053682496810996,,-0.571113289752746,0.063079615524811,,-0.566930689250306,0.064369817367008,
Os03g0182800,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os03g08460,-1.32777897813538,1.27E-05,Down,-1.01915419176131,0.00137228703433,Down,4.30846905301348,0.000161072944349,Up,0.645302725424362,0.147145783668766,
Os03g0182900,NA,None,-1.66471368059874,0.566280377921311,,-2.07863998512691,0.429074196899402,,-1.37478841660535,0.537926783184458,,1.49290779055887,0.414710982014786,
Os03g0183000,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os03g08470,-0.763474943871014,0.02582645003289,,-0.090686763304417,0.839642786031177,,0.507266124285129,0.135479907440867,,1.03915439464407,0.000603867048291,Up
Os03g0183100,['not assigned.unknown'],LOC_Os03g08480,-0.971527726881043,0.019650856443949,,-0.280329707144667,0.56625432823072,,0.292817842567157,0.524757460189241,,0.555347315824002,0.178008349087312,
Os03g0183200,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os03g08490,-0.633880987213256,0.448493897458496,,0.261483760588982,0.743369787194362,,0.273812268967615,0.71843733014767,,-0.062879440821336,0.940598230617882,
Os03g0183500,['not assigned.unknown'],LOC_Os03g08520,4.70579133553501,9.31E-12,Up,2.26052545631224,0.003096188761806,Up,-1.9654571039143,4.38E-08,Down,0.827375530755079,0.06598396764024,
Os03g0183600,['amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine aminotransferase'],LOC_Os03g08530,-0.217718674708332,0.89841608904411,,0.120782528661511,0.926495598897278,,-0.238225340689255,0.844011095489004,,-0.164936702241769,0.895594173492559,
Os03g0184050,['secondary metabolism.isoprenoids.carotenoids.phytoene dehydrogenase'],LOC_Os03g08570,0.531123392617507,0.645202383874618,,0.845365085695471,0.336337697866929,,1.13271388631041,0.137412697797383,,0.958460505829366,0.229129883564778,
Os03g0184300,"['major CHO metabolism.synthesis.starch', 'cell wall.hemicellulose synthesis.glucuronoxylan']",LOC_Os03g08600,0.304312788043323,0.717682184944587,,0.213636898585161,0.76593547677262,,-0.448738373081243,0.473636543854652,,-0.820158058827332,0.159465767791564,
Os03g0184500,"['RNA.regulation of transcription.C2C2(Zn) GATA transcription factor family', 'DNA.unspecified']",LOC_Os03g08620,-0.072777944068875,0.959959318604278,,-0.44791306179769,0.632793551934656,,-2.02064121067466,0.008133823043451,Down,-1.97800453560535,0.011421582571893,Down
Os03g0184550,"['secondary metabolism.flavonoids.dihydroflavonols', 'secondary metabolism.flavonoids.flavonols']",LOC_Os03g08624,-0.255349605294269,0.852952215133563,,2.66718099302753,0.000219217225329,Up,2.29960774125811,0.001634210728768,Up,-1.33268904752464,0.00014409346963,Down
Os03g0185300,NA,None,-0.345452825123424,0.56575549400467,,-0.391288386289441,0.443887814314902,,-0.301772514760827,0.533743541610652,,-0.296264933165755,0.544535374875518,
Os03g0185500,['not assigned.unknown'],LOC_Os03g08700,1.35296951846775,0.002747520066196,Up,1.55624768099332,0.000313718878782,Up,2.9725326553791,1.86E-18,Up,1.18167172415021,0.022516262039,Up
Os03g0185700,['secondary metabolism.phenylpropanoids'],LOC_Os03g08720,-1.64176159413319,0.037053256633814,Down,-1.81708537167919,0.012928737933689,Down,4.91873583079683,1.16E-13,Up,0.568591438699966,0.476879383438092,
Os03g0185800,NA,None,-0.853074245674758,0.28281052450099,,-0.872990444088672,0.221389770353444,,-0.863037394539159,0.20057185010534,,-0.581542508534966,0.412259132977908,
Os03g0186500,['not assigned.unknown'],LOC_Os03g08740,-1.30203496863746,0.000125004554148,Down,-0.611199882765074,0.104332760353374,,-0.305072517492521,0.562940187722605,,-0.292620601065588,0.583153616556113,
Os03g0186600,['RNA.regulation of transcription.MADS box transcription factor family'],LOC_Os03g08754,0.511150499601547,0.259393471498991,,0.637363468808291,0.097634183894196,,0.896966993489249,0.011007779662875,,1.12701459860779,0.000923681455001,Up
Os03g0186800,['not assigned.unknown'],LOC_Os03g08770,1.92326416301472,3.08E-07,Up,2.69441577234628,9.56E-14,Up,2.25439886894018,2.22E-15,Up,-0.893417396049771,0.022138531129664,
Os03g0186900,['RNA.regulation of transcription.unclassified'],LOC_Os03g08790,-1.35360608728948,0.29251551607035,,-3.02358274921126,0.004176970433406,Down,-3.29301183517861,0.000994571878709,Down,5.42108022350693,4.94E-19,Up
Os03g0186950,"['metal handling.binding, chelation and storage']",LOC_Os03g08800,-1.51619271592549,0.005492264154371,Down,-1.99198724435469,0.000456539432271,Down,4.68665243019074,4.20E-13,Up,3.60705736507289,3.79E-10,Up
Os03g0187000,['not assigned.unknown'],LOC_Os03g08810,-0.627924231236286,0.14018335439701,,-0.931935965279336,0.0141140456686,,-0.678659121961531,0.068903506970602,,-0.639719881138887,0.089400870429214,
Os03g0187100,['not assigned.unknown'],LOC_Os03g08820,-0.591235518784683,0.331007129692479,,-0.119365302552165,0.856013275475389,,-0.129507857328176,0.833608657823574,,-0.142359859613699,0.8168242931616,
Os03g0187200,NA,None,-0.86483203062133,0.402176604109502,,-0.214052576110626,0.841368585210191,,-0.122030377122897,0.90235102605463,,-0.591433961865224,0.502664955291864,
Os03g0187300,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os03g08830,-0.040128466667527,0.952376447979783,,0.389042867191881,0.299145657268411,,0.339423761018166,0.360132593751407,,0.288840569793294,0.445007368682421,
Os03g0187350,['not assigned.unknown'],LOC_Os03g08834,4.75692903246932,1.20E-05,Up,6.7826255106455,3.94E-11,Up,-2.00242154641108,0.000576053203401,Down,-4.13836216922742,1.94E-08,Down
Os03g0187400,['not assigned.unknown'],LOC_Os03g08840,3.57951012815751,1.96E-14,Up,3.07999929098816,1.10E-10,Up,1.11480667629356,0.003645125513063,Up,-0.874099757684875,0.191727491976654,
Os03g0187525,NA,None,-0.48978854827236,0.519473345675889,,-1.35588134791086,0.022406829369379,Down,-1.38790661273458,0.010348471440051,Down,-0.908331938569311,0.108640277737782,
Os03g0187550,NA,None,5.06123259422515,9.87E-10,Up,5.17324438735164,4.60E-10,Up,-2.32196921945876,0.002813238522493,Down,-3.07592805599748,4.68E-05,Down
Os03g0187600,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os03g08860,3.14637454475086,1.66E-14,Up,3.76585117304975,1.59E-20,Up,1.42002760471864,0.009793070635476,Up,-1.75313479604887,0.196147882871102,
Os03g0187700,['not assigned.unknown'],LOC_Os03g08870,1.87835213585749,3.91E-09,Up,2.02156630146573,2.07E-10,Up,-0.519283909895799,0.377284077412751,,0.62561810753265,0.25072004589788,
Os03g0187800,['transport.nucleotides'],LOC_Os03g08880,3.21447489933544,1.29E-09,Up,0.985416709713269,0.137609246252523,,1.37105891273059,0.004366545699583,Up,1.17522516695918,0.018052647187967,Up
Os03g0188100,['transport.misc'],LOC_Os03g08900,1.5112600133591,0.114307467508227,,-0.886281356490933,0.410335411955804,,-0.6839621353818,0.50580559204439,,-0.364905562283131,0.741936858236023,
Os03g0188200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g08920,0.923831351052602,0.070596536732533,,-0.606092598726749,0.276957159235145,,-0.861946505060031,0.083410787789237,,-1.60521186752753,0.000884697819058,Down
Os03g0188400,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os03g08930,1.2520401633719,0.280425425147883,,1.34021900046216,0.184515517558369,,0.8162894800952,0.444949003199791,,-1.11562768113059,0.313931880625168,
Os03g0188500,NA,None,4.79126473672819,8.30E-18,Up,4.38775053693234,6.04E-15,Up,2.39780395736173,0.088825335419431,,-2.83222809962967,3.63E-10,Down
Os03g0188900,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g08960,-0.001283903109339,0.999008501872925,,-0.98860244852028,0.062742274241615,,-0.52089755650923,0.350377369800035,,-0.610239216372613,0.261285338901977,
Os03g0189100,['not assigned.unknown'],LOC_Os03g08970,1.39884597735272,0.007998683684501,Up,0.564183835817893,0.348100952339036,,0.950995407297162,0.065723844282649,,0.940588834780318,0.069086132799435,
Os03g0189400,['misc.alcohol dehydrogenases'],LOC_Os03g08999,-0.453679996707724,0.312112024984071,,-0.892999460160537,0.011141884931483,,-1.17110316366103,0.00039853779294,Down,-0.753239747020728,0.031480798515603,
Os03g0189600,['misc.alcohol dehydrogenases'],LOC_Os03g09020,-0.499457209496464,0.515617121357041,,-0.638366395924339,0.303631698428476,,-0.789694397602104,0.170138814212843,,-1.22673334383555,0.024319494528176,Down
Os03g0190100,['Co-factor and vitamine metabolism.folate & vitamine K.DHNA Phytyltransferase'],LOC_Os03g09060,0.93493445830385,0.052517157687849,,1.356756765887,0.001463960261371,Up,0.834768995009858,0.064197259384033,,1.53982881444981,0.195696924050445,
