Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os02g0706900,['not assigned.unknown'],LOC_Os02g47780,0.264220958194588,0.953661062843261,,2.32612065339258,0.027019017312293,Up,1.75668096380066,0.111677399253198,,-2.66929573130739,2.70E-10,Down,-0.588414980722264,0.248378019987461,,0.248035871359592,NA,
Os02g0707200,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os02g47810,1.22298834335721,0.603606708873123,,-0.974015450331458,NA,,1.95955867515977,NA,,0.348041371089158,NA,,0.051564564688292,0.976749934680298,,0.13429329908376,0.933499912531016,
Os02g0707900,['stress.abiotic.unspecified'],LOC_Os02g47840,0.871804872040136,0.074230141617826,,0.881224697595984,0.051609095095792,,0.907489677936697,0.032159023927024,,1.11307281377295,0.003912458122798,Up,0.833742489381264,0.04412184720898,,-2.93956646767359,NA,
Os02g0708100,['nucleotide metabolism.synthesis.pyrimidine.carbamoyl phosphate synthetase'],LOC_Os02g47850,-0.07237907869343,0.940800436741057,,-0.057801945214406,0.908680032338776,,0.013027510463546,0.97921899941529,,0.177675574758844,0.539600695862499,,0.0405633225417,0.904133350854544,,0.227100034513827,0.368528375203573,
Os02g0708200,['nucleotide metabolism.salvage.nucleoside kinases.uridine kinase'],LOC_Os02g47860,-0.211467983573995,0.764406016561305,,0.121014897665639,0.822780669188875,,0.06220428836193,0.902437940876533,,0.326856385810338,0.287260903255222,,0.320848458264193,0.288234740259327,,0.370650837846345,0.189979821205545,
Os02g0708400,['cell.organisation'],LOC_Os02g47880,-0.040700080390653,0.975005160613946,,-0.444494523024371,0.133777983765583,,-0.398816455492315,0.166427491626801,,-0.709978474783701,0.002822139136814,,-0.426071026427519,0.097702854764873,,-0.448470003315265,0.073717370210937,
Os02g0708500,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os02g47890,-0.174913731246385,0.92313500537355,,-0.07930177766038,0.93996743906385,,-0.164472004725871,0.840048487399613,,-0.329856756787149,0.58633538054744,,0.064251959321923,0.925503636023128,,0.303339449520646,0.580563480539746,
Os02g0709200,['amino acid metabolism.synthesis.histidine.histidinol-phosphate aminotransferase'],LOC_Os02g47940,0.08331954155603,0.968719225770553,,-0.708976780779366,0.209663638688052,,-0.917337657691392,0.057091528484258,,-0.936507984536478,0.04045445372841,,-1.17165237015568,0.008847719154273,Down,-0.648489099793118,0.167264202798469,
Os02g0709600,['not assigned.unknown'],LOC_Os02g47980,-0.132027674438357,0.979374255303826,,-0.491286884373319,0.793039702557482,,-0.39947615684924,0.804798497549497,,0.257461053318812,0.855392880072447,,-1.56012857238945,0.17311261575996,,-0.559061053696988,0.641991832469095,
Os02g0709800,['signalling.G-proteins'],LOC_Os02g48000,0.022106726632392,0.989321273498369,,0.445124729420654,0.161198359483615,,0.517193195156994,0.0658800071261,,0.103497948863848,0.788873117123306,,0.038594169070104,0.92259704966329,,-0.037169614160231,0.923336744571726,
Os02g0710102,['protein.degradation'],LOC_Os02g48010,-0.210238767750089,0.871297445577696,,-0.067332622853329,0.939053611946071,,0.158875097479994,0.807011786494772,,0.132384040040014,0.817126960379305,,0.164077629865567,0.754440099392986,,0.464541405406108,0.257540844873887,
Os02g0710300,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os02g48060,-0.873882485939521,NA,,0.258966231429964,NA,,-1.23169725406817,NA,,-0.538480946874368,NA,,-0.885524388359369,NA,,-1.077097843294,NA,
Os02g0710500,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os02g48080,0.349525328600248,0.619920329002114,,0.495581289956767,0.260372354354103,,0.020610651911117,0.978092523700147,,-0.394066340413055,0.337707243899931,,-0.843100457436262,0.019218690061771,,-0.812372254704057,0.020924467556851,
Os02g0710800,['DNA.unspecified'],LOC_Os02g48100,-0.717638947433223,0.205381947462434,,-0.240599565915165,0.747283796526524,,-0.2654343919915,0.663418444129057,,0.347900035692725,0.463266729004458,,0.258205392445166,0.602911589666935,,0.282829125639425,0.539890533347609,
Os02g0710900,['stress.abiotic.heat'],LOC_Os02g48110,-0.062542002710895,0.981894569156161,,-0.698390126126414,0.317328137333185,,-0.380866626691795,0.607061159781887,,-1.02671170378632,0.05700332376423,,-1.15315627504207,0.032020896510192,Down,-3.07924191086921,NA,
Os02g0711100,['not assigned.unknown'],LOC_Os02g48122,-0.707981101810788,0.308420220737903,,-0.302710089851037,0.709755467223972,,-0.210107655615028,0.781042991708362,,-0.030212665049077,0.967159158253842,,0.316194303155437,0.567953157535605,,0.524745745713572,0.268518764826112,
Os02g0711200,['not assigned.unknown'],LOC_Os02g48130,-0.54832243621258,0.528564330715974,,-0.090598202437958,0.931228299130722,,-0.292969415310779,0.6824298039929,,-0.539496987676004,0.324438376276412,,-0.01463964130905,0.983458483824324,,-0.272749580444705,0.635426721654503,
Os02g0711400,['not assigned.unknown'],LOC_Os02g48150,-1.85764078709076,0.006243676771543,Down,-0.469117003852075,NA,,-0.161687370474113,0.953928900014683,,0.153342850691653,0.944663930787985,,-1.83585975917595,0.299204057027027,,0.09739878224741,0.961200667884066,
Os02g0711900,['not assigned.unknown'],LOC_Os02g48170,-0.808835945885855,0.476869386103597,,-1.29915074322792,0.098023465505614,,-1.38821608674151,0.053257621930967,,1.68443249990698,NA,,-0.199282799818599,0.881173761557252,,-1.48037250889588,NA,
Os02g0712400,['not assigned.unknown'],LOC_Os02g48184,-0.16994784211733,0.933196319586325,,-0.619169435160077,0.370015644719926,,-1.16534425166796,0.026228037602487,Down,-0.106516895575805,0.888861035821926,,0.694366138859502,0.607636178214959,,1.98263943777048,0.041280251511949,Up
Os02g0712500,['not assigned.unknown'],LOC_Os02g48190,0.785439961062182,0.748667570436364,,-1.18237831105903,0.464479747655362,,-2.37064604096871,0.073137651751507,,-1.45285192616343,0.003183957925556,Down,-1.21504256289349,0.092482367858775,,-1.04646788472998,NA,
Os02g0712600,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os02g48200,-0.689453904642747,0.313404203168153,,-0.135386962561175,0.886492605253878,,-0.019070683919165,0.984156124980561,,-0.63120001654775,0.210555317213214,,-0.535543069898005,0.296067626208102,,-0.635577486730364,0.186407412849908,
Os02g0712700,['protein.postranslational modification'],LOC_Os02g48210,0.298392725619746,0.588717870059325,,0.686761542128532,0.017159447100878,,0.839879466103327,0.001355670475614,,0.588563336026727,0.032620909426212,,0.57543045143455,0.035193837677541,,0.412703095000882,0.150438240397686,
Os02g0713250,['not assigned.unknown'],LOC_Os02g48280,0.424540877254113,NA,,-1.32019168212637,NA,,-2.8555007745841,NA,,1.31586459648488,5.37E-05,Up,0.680708420699469,0.444077158851067,,1.00792715955757,NA,
Os02g0713900,['secondary metabolism.isoprenoids.mevalonate pathway.HMG-CoA reductase'],LOC_Os02g48330,-0.622730273703659,NA,,-2.60272621951452,NA,,-0.907424009106397,NA,,-1.49141880345166,NA,,-1.25957734538452,NA,,-0.512965230664782,0.79793019089809,
Os02g0714000,['RNA.RNA binding'],LOC_Os02g48340,0.157041860385707,0.831978683538981,,0.237113695169496,0.539708596149882,,0.193129941914246,0.590931444094321,,0.293246999763972,0.29988700998993,,0.534169808089477,0.027070439173572,,0.16767406460267,0.57484598582445,
Os02g0714100,['not assigned.unknown'],LOC_Os02g48350,-0.533883288197102,0.380346948927516,,-0.58679961468685,0.226902060190724,,-0.896572826377341,0.023081972381004,,-1.3655522654275,0.000139965392025,Down,-1.41182952819416,9.21E-05,Down,-0.572793627456043,0.553660789260194,
Os02g0714200,['not assigned.unknown'],LOC_Os02g48360,0.052092294715856,0.991889838104577,,-2.05091287748217,0.079271263290233,,-2.83053831532965,0.005622665314135,Down,1.5507704113724,NA,,0.385124360886569,0.852669193024811,,-0.826573565350199,0.029357334410646,
Os02g0714600,['nucleotide metabolism.synthesis.PRS-PP'],LOC_Os02g48390,-1.60407199646613,0.049774388706755,Down,1.93003670446866,8.32E-05,Up,1.57863011951468,0.001769325153422,Up,-5.91965573303193,0.003481935637047,Down,-3.61547343173684,NA,,-6.69251833856379,0.000892411596875,Down
Os02g0715000,['protein.degradation.cysteine protease'],LOC_Os02g48450,0.36524816988209,0.919426651318809,,0.094859406134626,0.964915044447184,,-0.491697245866487,0.754978602272145,,-1.54792148672958,0.168130151962832,,-2.48443257287368,0.030362412734562,Down,-1.72455508068402,NA,
Os02g0715200,"[""lipid metabolism.''exotics'' (steroids, squalene etc).3-beta hydroxysteroid dehydrogenase/isomerase""]",LOC_Os02g48460,0.46310193899069,0.838199954485697,,-0.138216345728237,0.938076659232319,,-0.941571649582565,0.381806057503654,,-0.218406941616875,0.855392880072447,,-0.48749385240523,0.639353123748718,,-0.825976248993568,0.370298732873715,
Os02g0715300,['not assigned.unknown'],LOC_Os02g48470,-0.50109198742627,0.859417745392614,,-3.0703149242915,0.001715795369442,Down,-2.70923402835641,0.003632460361619,Down,-3.47267061741425,0.005349947154704,Down,-1.47101581315552,NA,,-6.25833605076395,0.000144527560815,Down
Os02g0716100,['not assigned.unknown'],LOC_Os02g48550,0.068262546898337,0.968719225770553,,-0.001999484579895,0.998355545328772,,0.102169274093939,0.877424124940823,,0.797343379680467,0.018688766057942,,0.700801398949784,0.046338934452985,,0.713684039631009,0.036518412163363,
Os02g0716500,"['lipid metabolism.FA desaturation.omega 3 desaturase', 'lipid metabolism.FA desaturation.omega 6 desaturase']",LOC_Os02g48560,-0.284483760235858,0.790299478569791,,-1.00283618454671,0.015231895284739,Down,-1.28048441760731,0.000670987035574,Down,-2.67564756048841,2.60E-08,Down,-2.70232437251335,0.002875854452181,Down,-1.65710378077008,0.023671538230082,Down
Os02g0716600,NA,None,-0.277711685707937,NA,,-1.38667580230937,NA,,-0.726950713341187,0.749823916437968,,-0.069725711105206,NA,,-1.29048080118208,NA,,-1.48205700393605,NA,
Os02g0717200,['not assigned.unknown'],LOC_Os02g48600,-0.007039072904029,0.997753488598697,,0.699644062773913,0.400703121342163,,0.571629842662929,0.476087207732218,,-0.67634745045885,0.363722181766805,,-0.627894579278464,0.398484097277353,,-1.00263359650128,0.13774248428803,
Os02g0717500,['not assigned.unknown'],LOC_Os02g48630,0.650336122768554,0.231304302137586,,1.11311214497369,0.003601110350192,Up,1.00242428528069,0.008574435015022,Up,0.837691521609514,0.292085799859378,,0.900126092335237,NA,,-1.47716252136695,NA,
Os02g0717600,['not assigned.unknown'],LOC_Os02g48640,-0.700730697354378,0.316127906456463,,-0.559282971643286,0.392956588073776,,-0.534273661516304,0.365861387022866,,-1.24667910931963,0.007548067060061,Down,-0.857822966323289,0.078502186916817,,-1.0770982772283,NA,
Os02g0717800,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L31'],LOC_Os02g48660,0.034732532787657,0.983416095138762,,-0.549283889407222,0.117649983154124,,-0.711270395593334,0.020127991541762,,-0.652191932544536,0.029058421295867,,-1.18246284544205,1.52E-05,Down,-0.716361781090082,0.012639001348973,
Os02g0718000,['not assigned.unknown'],LOC_Os02g48680,0.213798750203154,0.929118589893998,,-0.124460155263538,0.928354445941711,,-0.096809078911977,0.935369101575241,,-0.233833942935105,0.792819838772251,,-0.437940216037576,0.575294135807463,,-0.418978787682324,0.573477263743333,
Os02g0718050,NA,None,1.79192222315688,0.144098440585677,,-0.486618539006966,NA,,0.719226900974439,NA,,-0.628647379093395,NA,,1.85191725325234,NA,,0.677445279163548,NA,
Os02g0718600,['not assigned.unknown'],LOC_Os02g48710,0.686647319043944,0.734260116660096,,-1.6098674482547,0.141866217621844,,-3.69918327476016,0.000895204526327,Down,-3.72830807446063,NA,,1.96716171800337,0.158695608778559,,0.245176607184072,0.828267857767573,
Os02g0718900,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os02g48720,-0.368429582933571,0.589841887384877,,-1.01135019404662,0.002834506876881,Down,-1.25686597544257,6.89E-05,Down,-1.03053188128553,NA,,-0.99410105566036,0.442657663264839,,-1.21723691532511,NA,
Os02g0719000,['signalling.G-proteins'],LOC_Os02g48730,-0.102950704797626,0.980459463473524,,0.323266021207011,0.828982982806082,,-0.032702269779052,0.984112142004282,,-0.306282614118649,0.78005702006919,,-0.488025182758999,0.614469010474066,,-2.09482995517407,0.007213628021555,Down
Os02g0719100,['cell.organisation'],LOC_Os02g48740,-0.749488080386203,0.048560068966093,,-0.868266479154475,0.012499068508659,,-0.818439165861085,0.014669764375357,,-0.17284644700591,0.69961995283306,,0.130929445521416,0.767268563858303,,0.055039172490929,0.904521498420994,
Os02g0719800,['RNA.RNA binding'],LOC_Os02g48790,0.501858430056672,0.193311362219832,,0.945487124180435,0.000502398797795,,1.00479262135576,0.000130788588488,Up,0.59961781466416,0.035053757386863,,-2.11350796362235,0.282408678756615,,0.212999746254125,0.916350450977175,
Os02g0720200,['cell.organisation'],LOC_Os02g48830,0.230566951033496,0.930783586904933,,-0.62467148673242,0.572569333090011,,-0.293963109274585,0.794419017112131,,-0.810134966643528,0.312079003056013,,-1.29435350452941,0.0870794866634,,-1.19040901411701,0.105371470276437,
Os02g0720450,NA,None,-0.116874911992546,0.972743371277361,,-0.26442343372503,0.854475621254559,,-0.261378644503326,0.828693086590736,,-0.695177973630447,0.42058284395372,,-0.591182980491408,0.496295625921539,,-0.567321919678205,0.493047039369507,
Os02g0720500,"['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os02g48860,0.460410486593156,0.840972191539463,,0.467042687116051,0.729859173364876,,-0.22620425248385,0.872933449718107,,-0.791085924108931,0.411951313652869,,-0.289786210009542,0.79097972479992,,-0.145397172291175,0.894184409826343,
Os02g0720600,"['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os02g48870,-0.335018221167905,0.859492222438347,,0.258111077692548,0.822593847505218,,-0.436252285263606,0.612537373700776,,-0.435286571886858,0.56635961495732,,-0.642429218241952,0.332745534176794,,-1.07482503326435,0.069392237072812,
Os02g0720700,['transport.unspecified anions'],LOC_Os02g48880,-0.291983174456217,0.848104641525409,,-1.09801789780124,0.047474322972911,Down,-0.938503368988348,0.083618558141374,,-1.73028572228454,NA,,-2.30252636836178,NA,,0.804582418874277,0.600444213689467,
Os02g0720900,"['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os02g48900,0.191369655068472,0.891008066107188,,-0.509913926957168,0.366066472034138,,-1.06221909349764,0.010112420569415,Down,-0.645728098400148,0.139333969863477,,0.62509777497967,0.740994033022203,,0.176057453619823,0.932496619073318,
Os02g0721100,['protein.degradation.ubiquitin.E2'],LOC_Os02g48910,1.02962602206253,NA,,0.503872105444034,0.812773361569613,,-0.57615542574406,0.752634922886251,,0.583452107478491,0.695433083264114,,-1.58474367317439,0.236430278405863,,-0.495816177529877,0.731074195492004,
Os02g0721700,['not assigned.unknown'],LOC_Os02g48980,-0.110942446501409,0.944172841047965,,-0.576419415438699,0.225090003378316,,-0.408721881394626,0.39956165308143,,-1.18342449730697,0.001019499364461,Down,-1.61252492499744,9.62E-06,Down,0.502542424533864,NA,
Os02g0721800,['transport.misc'],LOC_Os02g48990,0.047708228088755,0.977019719270329,,-0.031529100253666,0.965348134059892,,-0.361930137202656,0.393087225045851,,-0.384372065147283,0.306367603144107,,-0.238983434467266,0.556653496861558,,-0.515629661479419,0.129897991499244,
Os02g0722400,['transport.amino acids'],LOC_Os02g49060,-0.582803683425438,0.734260116660096,,-0.47252461245447,0.709406574307257,,-0.815622401575092,0.385794021480608,,-1.22939300979476,0.127459809284547,,-1.01886457580174,0.210495252250656,,-1.33293338341518,0.001982294350015,Down
Os02g0722700,['RNA.RNA binding'],LOC_Os02g49080,-0.411412462848539,0.187385374715116,,-0.608266385312735,0.01141420972274,,-0.641139894199889,0.004955612095715,,-0.716948666446767,0.001003580197984,,-0.445823227067877,0.057588996068599,,-0.028325917894895,0.932484992300244,
Os02g0723200,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os02g49140,-0.138147435682073,0.982266828268902,,-0.700191650029383,0.746959214337049,,-1.8462311829176,0.219287543183435,,-1.34532373908676,0.343390091355085,,-0.390782649949267,0.867826919082259,,1.99558508341509,NA,
Os02g0724000,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os02g49230,0.955151249277787,0.061325174340786,,0.790809429027394,0.123010389177876,,1.18422302062827,0.005261648343777,Up,2.54990078194032,2.35E-12,Up,-4.8598435868329,1.64E-05,Down,-2.26953534261145,0.022031682234071,Down
Os02g0724500,['transport.sugars'],LOC_Os02g49260,-0.586312712910228,0.735412245466655,,0.088486694982871,0.956202894636879,,-0.329076987349244,0.780251728397178,,-0.628187553121613,0.482806603826025,,-0.268275604228729,0.786594330842823,,-0.478480380893502,0.580059711368778,
Os02g0725000,['protein.postranslational modification'],LOC_Os02g49310,-0.328211912141105,0.863378358359877,,-0.766289165734136,0.353395007801982,,-0.579557915118675,0.470482498232125,,-0.309651357014185,0.704150146062206,,-0.576457911420804,0.409405607026244,,-1.03075041096277,0.095723737363983,
Os02g0725100,['major CHO metabolism.degradation.sucrose.misc'],LOC_Os02g49320,-0.465619509579169,0.273158355746977,,-0.565617311467906,0.093827645997384,,-0.49451152804242,0.135253950871645,,-0.758256116796794,0.007453974051543,,-0.64852312032021,0.02498707600765,,-0.548293875570907,0.060027689786026,
