Gene stable ID,Triticum aestivum gene stable ID
Os01g0358700,TraesCS1D02G008000
Os01g0358700,TraesCS7B02G453800
Os01g0358700,TraesCS1B02G398500
Os01g0358700,TraesCS1B02G012100
Os01g0358700,TraesCS1B02G012000
Os01g0358700,TraesCS3A02G519900
Os01g0358700,TraesCS1A02G010400
Os01g0358700,TraesCS1D02G006464
Os01g0358700,TraesCS7B02G453200
Os01g0358700,TraesCS1A02G008100
Os01g0358700,TraesCS3B02G587400
Os01g0358700,TraesCS1A02G009320
Os01g0358700,TraesCS7D02G522300
Os01g0358700,TraesCS7B02G453700
Os01g0358700,TraesCS1B02G014100
Os01g0358700,TraesCS1B02G012800
Os01g0358700,TraesCS1B02G043300
Os01g0358700,TraesCS1B02G015300
Os01g0358700,TraesCS1B02G012400
Os01g0358700,TraesCS7D02G521900
Os01g0358700,TraesCS7A02G534900
Os01g0358700,TraesCS7B02G452800
Os01g0358700,TraesCS7D02G522200
Os01g0358700,TraesCS1A02G009300
Os01g0358700,TraesCS7B02G452600
Os01g0358700,TraesCS1B02G012900
Os01g0358700,TraesCS1B02G014800
Os01g0358700,TraesCS7A02G535500
Os01g0358700,TraesCS1D02G009345
Os01g0358700,TraesCS3A02G519800
Os01g0358700,TraesCS1B02G042500
Os01g0358700,TraesCS1A02G009400
Os01g0358700,TraesCS7B02G451800
Os01g0358700,TraesCS1B02G016100
Os01g0359400,TraesCS7A02G535400
Os01g0359400,TraesCS1D02G006500
Os01g0359400,TraesCS3B02G588000
Os01g0359400,TraesCS1A02G009600
Os01g0359400,TraesCS7A02G534600
Os01g0359400,TraesCS1A02G008300
Os01g0359400,TraesCS1B02G014900
Os01g0359400,TraesCS3B02G588100
Os01g0359400,TraesCS1D02G009300
Os01g0359400,TraesCSU02G059200
Os01g0359400,TraesCS1B02G012200
Os01g0359400,TraesCS3B02G589800
Os01g0359400,TraesCSU02G059300
Os01g0359400,TraesCS3B02G587600
Os01g0359400,TraesCS7B02G452000
Os01g0359400,TraesCS1B02G016000
Os01g0359400,TraesCS1D02G000100
Os01g0359400,TraesCS7B02G451700
Os01g0359400,TraesCSU02G135500
Os01g0359400,TraesCS1D02G009406
Os01g0359400,TraesCS1B02G011800
Os01g0359400,TraesCS7B02G453500
Os01g0359400,TraesCS7B02G452900
Os01g0359400,TraesCS1D02G008000
Os01g0359400,TraesCS7B02G453800
Os01g0359400,TraesCS1B02G398500
Os01g0359400,TraesCS1B02G012100
Os01g0359400,TraesCS1B02G012000
Os01g0359400,TraesCS3A02G519900
Os01g0359400,TraesCS1A02G010400
Os01g0359400,TraesCS1D02G006464
Os01g0359400,TraesCS7B02G453200
Os01g0359400,TraesCS1A02G008100
Os01g0359400,TraesCS3B02G587400
Os01g0359400,TraesCS1A02G009320
Os01g0359400,TraesCS7D02G522300
Os01g0359400,TraesCS7B02G453700
Os01g0359400,TraesCS1B02G014100
Os01g0359400,TraesCS1B02G012800
Os01g0359400,TraesCS1B02G043300
Os01g0359400,TraesCS1B02G015300
Os01g0359400,TraesCS1B02G012400
Os01g0359400,TraesCS7D02G521900
Os01g0359400,TraesCS7A02G534900
Os01g0359400,TraesCS7B02G452800
Os01g0359400,TraesCS7D02G522200
Os01g0359400,TraesCS1A02G009300
Os01g0359400,TraesCS7B02G452600
Os01g0359400,TraesCS1B02G012900
Os01g0359400,TraesCS1B02G014800
Os01g0359400,TraesCS7A02G535500
Os01g0359400,TraesCS1D02G009345
Os01g0359400,TraesCS3A02G519800
Os01g0359400,TraesCS1B02G042500
Os01g0359400,TraesCS1A02G009400
Os01g0359400,TraesCS7B02G451800
Os01g0359400,TraesCS1B02G016100
Os01g0360100,TraesCS1B02G015000
Os01g0360100,TraesCS1D02G008400
Os01g0360100,TraesCS7B02G453100
Os01g0360100,TraesCS1B02G013000
Os01g0360100,TraesCS1A02G010100
Os01g0360100,TraesCS7A02G535300
Os01g0360200,TraesCS4B02G358800
Os01g0360200,TraesCS3B02G212900
Os01g0360200,TraesCS5A02G527600
Os01g0360200,TraesCS3A02G182900
Os01g0360200,TraesCS3D02G187300
Os01g0360200,TraesCS4D02G352200
Os01g0361500,TraesCS2B02G511900
Os01g0361500,TraesCS6A02G100300
Os01g0361500,TraesCS6B02G128300
Os01g0361500,TraesCS2D02G485500
Os01g0361500,TraesCS6A02G100000
Os01g0361500,TraesCS6D02G082300
Os01g0361500,TraesCS6B02G128200
Os01g0361500,TraesCS6D02G082200
Os01g0362000,TraesCS1D02G147100
Os01g0362000,TraesCS5D02G014900
Os01g0362000,TraesCS5A02G010300
Os01g0362000,TraesCS1A02G150000
Os01g0362000,TraesCS5D02G015100
Os01g0362000,TraesCS5B02G007900
Os01g0362000,TraesCS1B02G167900
Os01g0362000,TraesCS5A02G010100
Os01g0362100,TraesCS1B02G167800
Os01g0362100,TraesCS1D02G147000
Os01g0362100,TraesCS1A02G149800
Os01g0363300,TraesCS7B02G287500
Os01g0363300,TraesCS7D02G381200
Os01g0363300,TraesCS7A02G384700
Os01g0364100,TraesCS6A02G027400
Os01g0364100,TraesCS6A02G075500
Os01g0364100,TraesCS6B02G100300
Os01g0364400,TraesCS5A02G323900
Os01g0364400,TraesCS5D02G330900
Os01g0364400,TraesCS5A02G323800
Os01g0364400,TraesCS5B02G324500
Os01g0364400,TraesCS5D02G330600
Os01g0364400,TraesCS5B02G324400
Os01g0364800,TraesCS6A02G027400
Os01g0364800,TraesCS6A02G075500
Os01g0364800,TraesCS6B02G100300
Os01g0365000,TraesCS5A02G323900
Os01g0365000,TraesCS5D02G330900
Os01g0365000,TraesCS5A02G323800
Os01g0365000,TraesCS5B02G324500
Os01g0365000,TraesCS5D02G330600
Os01g0365000,TraesCS5B02G324400
Os01g0367100,TraesCS2A02G033300
Os01g0367100,TraesCS2D02G032900
Os01g0367100,TraesCS2B02G047000
Os01g0367400,TraesCS4D02G122100
Os01g0367400,TraesCS4B02G124200
Os01g0367400,TraesCS4A02G191200
Os01g0367900,TraesCS3B02G083400
Os01g0367900,TraesCS3D02G068900
Os01g0367900,TraesCS3A02G069900
Os01g0368900,TraesCS5A02G044100
Os01g0368900,TraesCS5A02G044800
Os01g0368900,TraesCS5B02G048600
Os01g0368900,TraesCS5B02G048300
Os01g0368900,TraesCS5D02G055000
Os01g0368900,TraesCS5A02G044700
Os01g0368900,TraesCS5B02G048400
Os01g0368900,TraesCS5B02G049000
Os01g0368900,TraesCS5D02G054900
Os01g0368900,TraesCS5B02G049200
Os01g0368900,TraesCS5A02G044400
Os01g0368900,TraesCS5A02G045000
Os01g0368900,TraesCS5D02G055100
Os01g0368900,TraesCS5A02G044200
Os01g0368900,TraesCS5D02G054800
Os01g0368900,TraesCS5B02G049100
Os01g0368900,TraesCS5B02G048900
Os01g0368900,TraesCS5D02G054000
Os01g0368900,TraesCS5D02G054400
Os01g0368900,TraesCS5D02G054200
Os01g0368900,TraesCS5A02G044900
Os01g0369700,TraesCS5A02G024100
Os01g0369700,TraesCS5B02G020900
Os01g0369700,TraesCS5B02G021100
Os01g0369700,TraesCS5B02G021800
Os01g0369700,TraesCS4A02G349700
Os01g0369700,TraesCS5D02G030000
Os01g0369700,TraesCS5B02G020700
Os01g0369700,TraesCS5A02G024000
Os01g0369900,TraesCS7A02G174700
Os01g0369900,TraesCS7D02G175700
Os01g0369900,TraesCS7D02G175900
Os01g0369900,TraesCS7A02G174500
Os01g0369900,TraesCS7B02G079500
Os01g0369900,TraesCS7D02G175800
Os01g0369900,TraesCS7B02G079300
Os01g0369900,TraesCS7B02G079400
Os01g0369900,TraesCS7D02G175600
Os01g0369900,TraesCS7D02G176000
Os01g0370000,TraesCS4D02G349500
Os01g0370000,TraesCS4B02G356100
Os01g0370000,TraesCS5A02G525300
Os01g0371200,TraesCS2D02G503200
Os01g0371200,TraesCS2D02G579500
Os01g0371200,TraesCS1D02G081200
Os01g0371200,TraesCS1A02G078900
Os01g0371200,TraesCS1B02G097200
Os01g0371200,TraesCS1B02G097400
Os01g0371200,TraesCS1A02G078800
Os01g0371200,TraesCS6D02G016700
Os01g0372700,TraesCS2A02G584300
Os01g0372700,TraesCS1B02G113400
Os01g0372700,TraesCS7A02G031700
Os01g0372700,TraesCS1D02G094600
Os01g0372700,TraesCS7D02G028100
Os01g0372700,TraesCS1A02G102600
Os01g0375000,TraesCS2B02G113500
Os01g0375000,TraesCS2D02G097200
Os01g0375000,TraesCS2A02G097800
Os01g0375100,TraesCS3D02G215900
Os01g0375100,TraesCS3B02G244000
Os01g0375100,TraesCS3A02G213800
Os01g0375200,TraesCS3A02G196700
Os01g0375200,TraesCS3B02G229000
Os01g0375200,TraesCS3D02G205800
Os01g0375500,TraesCS3A02G196700
Os01g0375500,TraesCS3B02G229000
Os01g0375500,TraesCS3D02G205800
Os01g0376700,TraesCS5A02G002700
Os01g0376700,TraesCS5D02G002500
Os01g0376700,TraesCS5B02G002900
Os01g0377700,TraesCS6D02G123200
Os01g0377700,TraesCS6B02G162100
Os01g0377700,TraesCS6A02G133900
Os01g0378100,TraesCS6A02G324200
Os01g0378100,TraesCS6B02G354600
Os01g0378100,TraesCS6D02G303900
Os01g0382400,TraesCS5A02G183300
Os01g0382400,TraesCS5B02G181500
Os01g0382400,TraesCS7D02G161200
Os01g0382700,TraesCS7A02G375700
Os01g0382700,TraesCS7D02G372200
Os01g0382700,TraesCS7B02G277300
Os01g0383900,TraesCS1B02G083500
Os01g0383900,TraesCS1D02G066100
Os01g0383900,TraesCS1A02G065400
Os01g0384300,TraesCS4B02G109400
Os01g0384300,TraesCS4A02G205800
Os01g0384300,TraesCS4D02G106700
Os01g0388000,TraesCS3A02G127700
Os01g0388000,TraesCS3D02G128700
Os01g0388000,TraesCS3B02G146900
Os01g0389200,TraesCS6B02G427700
Os01g0389200,TraesCS6D02G372300
Os01g0389200,TraesCS7D02G479500
Os01g0389200,TraesCS2D02G054200
Os01g0389200,TraesCS2A02G055600
Os01g0389200,TraesCS6A02G388100
Os01g0389200,TraesCS2A02G055300
Os01g0389200,TraesCS2B02G068400
Os01g0389200,TraesCS2D02G054300
Os01g0389200,TraesCS2B02G068500
Os01g0389200,TraesCS2D02G054400
Os01g0389200,TraesCS7D02G479700
Os01g0389200,TraesCS7A02G133600
Os01g0389200,TraesCS6A02G388300
Os01g0389200,TraesCS6B02G427800
Os01g0389200,TraesCS6B02G427300
Os01g0389200,TraesCS7B02G399300
Os01g0389200,TraesCS6A02G388600
Os01g0389200,TraesCS2B02G068300
Os01g0389200,TraesCS6A02G388200
Os01g0389200,TraesCS6B02G427600
Os01g0389200,TraesCS6B02G427400
Os01g0389200,TraesCS7D02G479400
Os01g0389200,TraesCS6A02G388800
Os01g0389200,TraesCS6B02G427500
Os01g0389200,TraesCS6D02G372400
Os01g0389200,TraesCS2A02G055400
Os01g0389200,TraesCS6A02G388700
Os01g0389200,TraesCS6D02G372600
Os01g0389200,TraesCS6D02G372200
Os01g0389200,TraesCS7B02G034700
Os01g0389200,TraesCS7B02G024200
Os01g0389200,TraesCS6D02G372500
Os01g0389200,TraesCS2A02G055500
Os01g0389200,TraesCS7D02G133200
Os01g0389200,TraesCS7B02G024300
Os01g0389700,TraesCS6B02G427700
Os01g0389700,TraesCS6D02G372300
Os01g0389700,TraesCS7D02G479500
Os01g0389700,TraesCS2D02G054200
Os01g0389700,TraesCS2A02G055600
Os01g0389700,TraesCS6A02G388100
Os01g0389700,TraesCS2A02G055300
Os01g0389700,TraesCS2B02G068400
Os01g0389700,TraesCS2D02G054300
Os01g0389700,TraesCS2B02G068500
Os01g0389700,TraesCS2D02G054400
Os01g0389700,TraesCS7D02G479700
Os01g0389700,TraesCS7A02G133600
Os01g0389700,TraesCS6A02G388300
Os01g0389700,TraesCS6B02G427800
Os01g0389700,TraesCS6B02G427300
Os01g0389700,TraesCS7B02G399300
Os01g0389700,TraesCS6A02G388600
Os01g0389700,TraesCS2B02G068300
Os01g0389700,TraesCS6A02G388200
Os01g0389700,TraesCS6B02G427600
Os01g0389700,TraesCS6B02G427400
Os01g0389700,TraesCS7D02G479400
Os01g0389700,TraesCS6A02G388800
Os01g0389700,TraesCS6B02G427500
Os01g0389700,TraesCS6D02G372400
Os01g0389700,TraesCS2A02G055400
Os01g0389700,TraesCS6A02G388700
Os01g0389700,TraesCS6D02G372600
Os01g0389700,TraesCS6D02G372200
Os01g0389700,TraesCS7B02G034700
Os01g0389700,TraesCS7B02G024200
Os01g0389700,TraesCS6D02G372500
Os01g0389700,TraesCS2A02G055500
Os01g0389700,TraesCS7D02G133200
Os01g0389700,TraesCS7B02G024300
Os01g0390600,TraesCS5A02G388700
Os01g0390600,TraesCS5B02G393500
Os01g0390600,TraesCS5D02G398700
Os01g0390900,TraesCS3B02G176900
Os01g0390900,TraesCS3D02G157700
Os01g0390900,TraesCS3A02G149800
Os01g0392100,TraesCS5A02G165600
Os01g0392100,TraesCS5B02G162700
Os01g0392100,TraesCS5D02G169800
Os01g0495900,TraesCS3A02G196400
Os01g0495900,TraesCS3B02G222400
Os01g0495900,TraesCS3D02G200400
Os01g0498200,TraesCS3B02G227900
Os01g0498200,TraesCS3A02G195700
Os01g0498300,TraesCS1B02G041400
Os01g0498300,TraesCS1D02G034600
Os01g0498300,TraesCS1A02G033200
Os01g0500900,TraesCS1D02G148500
Os01g0500900,TraesCS1B02G169100
Os01g0500900,TraesCS1A02G151500
Os01g0501000,TraesCS3D02G064900
Os01g0501000,TraesCS3B02G077100
Os01g0501000,TraesCS3A02G064500
Os01g0501700,TraesCS3D02G197400
Os01g0501700,TraesCS3B02G224200
Os01g0501700,TraesCS3A02G193600
Os01g0502700,TraesCS6D02G062300
Os01g0502700,TraesCS6D02G062800
Os01g0502700,TraesCS3B02G610800
Os01g0502700,TraesCS6B02G144900
Os01g0502700,TraesCS6D02G040800
Os01g0502700,TraesCS7A02G147200
Os01g0502700,TraesCS6A02G042700
Os01g0502700,TraesCS6A02G035100
Os01g0502700,TraesCS6B02G198500
Os01g0502700,TraesCS6B02G082500
Os01g0502700,TraesCS6A02G034300
Os01g0502700,TraesCS5D02G252700
Os01g0502700,TraesCS6B02G058400
Os01g0502700,TraesCS3D02G521700
Os01g0502700,TraesCS6D02G040400
Os01g0502700,TraesCS4A02G100300
Os01g0502700,TraesCS4B02G204100
Os01g0502700,TraesCS7A02G438400
Os01g0502700,TraesCS5A02G445600
Os01g0502700,TraesCS7D02G520000
Os01g0502700,TraesCS6B02G082400
Os01g0502700,TraesCS6B02G049200
Os01g0502700,TraesCS6D02G040300
Os01g0502700,TraesCS6D02G039900
Os01g0502700,TraesCS5A02G465500
Os01g0502700,TraesCS5A02G462100
Os01g0502700,TraesCS7A02G437900
Os01g0502700,TraesCS6B02G048700
Os01g0502700,TraesCS5D02G444000
Os01g0502700,TraesCS7D02G427800
Os01g0502700,TraesCS6A02G034600
Os01g0502700,TraesCS6D02G040500
Os01g0502700,TraesCS6B02G049500
Os01g0502700,TraesCS7B02G336800
Os01g0502700,TraesCS4A02G100100
Os01g0502700,TraesCS6B02G049400
Os01g0502700,TraesCS7B02G337500
Os01g0502700,TraesCS7A02G438500
Os01g0502700,TraesCS3A02G534100
Os01g0502700,TraesCS6A02G061700
Os01g0502700,TraesCS5B02G477300
Os01g0502700,TraesCS5B02G473100
Os01g0502700,TraesCS6A02G062600
Os01g0502700,TraesCS1D02G039800
Os01g0502700,TraesCS5B02G464900
Os01g0502700,TraesCS6A02G034800
Os01g0502700,TraesCS7D02G427900
Os01g0502700,TraesCS6A02G035200
Os01g0502700,TraesCS1A02G038200
Os01g0502700,TraesCS1B02G049100
Os01g0502700,TraesCS7B02G336700
Os01g0502700,TraesCS4D02G205100
Os01g0502700,TraesCS3D02G539300
Os01g0502700,TraesCS7B02G337400
Os01g0502700,TraesCS1B02G357400
Os01g0502700,TraesCS6A02G034900
Os01g0502700,TraesCS6A02G075400
Os01g0502700,TraesCS6A02G117200
Os01g0502700,TraesCS6D02G106800
Os01g0502700,TraesCS6A02G117400
Os01g0502700,TraesCS6B02G145200
Os01g0502700,TraesCS6B02G049000
Os01g0502700,TraesCS5D02G474800
Os01g0502700,TraesCS1A02G038100
Os01g0502700,TraesCS4B02G204200
Os01g0502700,TraesCS5D02G466700
Os01g0502700,TraesCS6D02G107000
Os01g0502700,TraesCS4A02G100400
Os01g0502700,TraesCS1D02G039900
Os01g0502700,TraesCS5D02G192800
Os01g0502700,TraesCS6A02G170300
Os01g0502700,TraesCS6B02G100100
Os01g0502700,TraesCS6B02G082100
Os01g0502700,TraesCS5A02G455900
Os01g0502700,TraesCS5D02G478400
Os01g0502700,TraesCS7A02G438000
Os01g0502700,TraesCS6B02G048300
Os01g0502700,TraesCS7D02G428400
Os01g0502700,TraesCS5B02G455600
Os01g0502700,TraesCS7B02G449800
Os01g0502700,TraesCS6D02G040700
Os01g0502700,TraesCS4D02G205000
Os01g0502700,TraesCS5B02G452400
Os01g0502700,TraesCS1B02G048900
Os01g0502700,TraesCS5A02G246200
Os01g0502700,TraesCS7D02G428300
Os01g0502700,TraesCS5B02G243500
Os01g0502700,TraesCS6B02G048600
Os01g0502700,TraesCS7B02G336900
Os01g0502700,TraesCS5B02G439500
Os01g0502700,TraesCS7B02G050300
Os01g0502700,TraesCS6B02G082300
Os01g0502700,TraesCS5B02G458200
Os01g0502700,TraesCS3A02G102400
Os01g0502700,TraesCS5D02G454500
Os01g0503400,TraesCS3A02G195100
Os01g0503400,TraesCS3D02G206000
Os01g0503400,TraesCS3B02G230400
Os01g0504500,TraesCS2B02G229100
Os01g0504500,TraesCS1D02G009800
Os01g0504500,TraesCS1B02G016700
Os01g0504500,TraesCS2D02G214300
Os01g0504500,TraesCS2A02G202000
Os01g0505500,TraesCS5A02G300100
Os01g0505500,TraesCS5D02G308100
Os01g0505500,TraesCS5B02G301300
Os01g0505600,TraesCS1A02G193700
Os01g0505600,TraesCS1B02G208700
Os01g0505600,TraesCS1D02G197600
Os01g0505700,TraesCS1D02G201700
Os01g0505700,TraesCS1B02G212900
Os01g0505700,TraesCS1A02G198200
Os01g0506100,TraesCS5B02G057600
Os01g0506100,TraesCS5D02G062700
Os01g0506100,TraesCS5A02G051600
Os01g0506100,TraesCS5B02G056100
Os01g0507300,TraesCSU02G139600
Os01g0507300,TraesCS5A02G113000
Os01g0507300,TraesCS5D02G117500
Os01g0507900,TraesCS3B02G229600
Os01g0507900,TraesCS3A02G197900
Os01g0509900,TraesCS1B02G474600
Os01g0509900,TraesCS1B02G055300
Os01g0509900,TraesCS1D02G048100
Os01g0509900,TraesCS1D02G032100
Os01g0509900,TraesCS1B02G474400
Os01g0509900,TraesCS1D02G448100
Os01g0509900,TraesCS1A02G439200
Os01g0509900,TraesCS4D02G096500
Os01g0510100,TraesCS4D02G312300
Os01g0510100,TraesCS4A02G414600
Os01g0510100,TraesCS4B02G315300
Os01g0510600,TraesCS5B02G172900
Os01g0510600,TraesCS5D02G179900
Os01g0510600,TraesCS5A02G175200
Os01g0510800,TraesCS1D02G002300
Os01g0510800,TraesCS1A02G005600
Os01g0510800,TraesCS1B02G007800
Os01g0511000,TraesCS5A02G529400
Os01g0511000,TraesCS5A02G529300
Os01g0511000,TraesCS3D02G091700
Os01g0511000,TraesCS4B02G361200
Os01g0511000,TraesCS4B02G361100
Os01g0511000,TraesCS3B02G106900
Os01g0511000,TraesCS4D02G354100
Os01g0511000,TraesCS4D02G354200
Os01g0511100,TraesCS2A02G502200
Os01g0511100,TraesCS2B02G530300
Os01g0511100,TraesCS2D02G502700
Os01g0511200,TraesCS5B02G379000
Os01g0511200,TraesCS1D02G149000
Os01g0511200,TraesCS5D02G523600
Os01g0511200,TraesCS4A02G348500
Os01g0511200,TraesCS1B02G430700
Os01g0511300,TraesCS1D02G199700
Os01g0511300,TraesCS1A02G196300
Os01g0511300,TraesCS1B02G210900
Os01g0512200,TraesCS1B02G225600
Os01g0512200,TraesCS1D02G215000
Os01g0512200,TraesCS1A02G211900
Os01g0513100,TraesCS3B02G226900
Os01g0513100,TraesCS3D02G205200
Os01g0513100,TraesCS3A02G195600
Os01g0513200,TraesCS3B02G230200
Os01g0513200,TraesCS3A02G200000
Os01g0513200,TraesCS3D02G199900
Os01g0513400,TraesCS3B02G229200
Os01g0513400,TraesCS3A02G197000
Os01g0513400,TraesCS3D02G200000
Os01g0513700,TraesCS3A02G150900
Os01g0513700,TraesCS3D02G158700
Os01g0513700,TraesCS3B02G177700
Os01g0513800,TraesCS5D02G426000
Os01g0513800,TraesCS5D02G217000
Os01g0513800,TraesCS5B02G420100
Os01g0513800,TraesCS5B02G208800
Os01g0513800,TraesCS5A02G215000
Os01g0513800,TraesCS5A02G418000
Os01g0513900,TraesCS6A02G103200
Os01g0513900,TraesCS5B02G400900
Os01g0513900,TraesCS6B02G132300
Os01g0513900,TraesCS5A02G396100
Os01g0513900,TraesCS5D02G405400
Os01g0513900,TraesCS6D02G091600
Os01g0514600,TraesCS3A02G196300
Os01g0514600,TraesCS3B02G222600
Os01g0514600,TraesCS3D02G200600
Os01g0516600,TraesCS2B02G050400
Os01g0516600,TraesCS2D02G036100
Os01g0516600,TraesCS2B02G050300
Os01g0516600,TraesCS2D02G036200
Os01g0516600,TraesCS2A02G037400
Os01g0516700,TraesCS3D02G201600
Os01g0516700,TraesCS3B02G229400
Os01g0520600,TraesCS1B02G466400
Os01g0520600,TraesCS3B02G547800
Os01g0520600,TraesCS1B02G466800
Os01g0520600,TraesCSU02G135200
Os01g0520600,TraesCSU02G135300
Os01g0520600,TraesCSU02G149700
Os01g0520600,TraesCS1B02G466500
Os01g0520600,TraesCS1B02G049900
Os01g0520600,TraesCS1B02G051300
Os01g0520600,TraesCS1B02G050000
Os01g0520600,TraesCS1B02G049400
Os01g0520600,TraesCS1A02G038600
Os01g0520600,TraesCS1B02G466700
Os01g0521400,TraesCS3B02G222800
Os01g0521400,TraesCS3A02G193700
Os01g0521400,TraesCS3D02G197500
Os01g0521500,TraesCS2D02G498200
Os01g0521500,TraesCS2A02G498100
Os01g0521500,TraesCS2B02G526300
Os01g0522100,TraesCS1A02G324200
Os01g0522100,TraesCS1A02G324500
Os01g0524500,TraesCS7A02G036100
Os01g0524500,TraesCS4A02G452600
Os01g0524500,TraesCS7D02G032700
Os01g0524700,TraesCS3D02G201100
Os01g0524700,TraesCS3B02G230500
Os01g0525700,TraesCS7A02G516300
Os01g0525700,TraesCS7A02G516500
Os01g0525700,TraesCS7B02G432600
Os01g0525700,TraesCS7B02G432800
Os01g0525700,TraesCS7D02G506700
Os01g0525700,TraesCS7D02G506500
Os01g0527600,TraesCS3B02G543300
Os01g0527600,TraesCS3D02G489400
Os01g0527600,TraesCS4A02G424400
Os01g0528800,TraesCS5A02G517000
Os01g0528800,TraesCS4A02G331900
Os01g0528800,TraesCS5D02G541100
Os01g0528800,TraesCS5B02G547200
Os01g0528800,TraesCS4D02G343400
Os01g0528800,TraesCS5B02G547000
Os01g0528800,TraesCS5D02G540800
Os01g0528800,TraesCS4A02G331600
Os01g0528800,TraesCS5B02G546700
Os01g0529800,TraesCS3B02G313800
Os01g0529800,TraesCS3D02G279300
Os01g0529800,TraesCS3A02G279400
Os01g0530366,TraesCS2D02G303100
Os01g0530366,TraesCS1B02G248100
Os01g0530366,TraesCS1A02G235600
Os01g0530366,TraesCS2B02G321200
Os01g0530366,TraesCS1D02G236600
Os01g0531200,TraesCS3B02G312100
Os01g0531200,TraesCS3D02G278200
Os01g0531200,TraesCS3A02G277900
Os01g0531400,TraesCS3A02G294300
Os01g0531400,TraesCS3B02G328900
Os01g0531400,TraesCS3D02G294100
Os01g0531500,TraesCS2B02G046800
Os01g0531500,TraesCS2A02G033200
Os01g0531500,TraesCS3A02G098200
Os01g0531500,TraesCS3B02G113800
Os01g0531500,TraesCS2D02G032700
Os01g0532300,TraesCS7B02G357300
Os01g0532300,TraesCS7A02G456600
Os01g0532300,TraesCS6A02G305700
Os01g0532300,TraesCS7D02G445300
Os01g0532300,TraesCS6B02G334100
Os01g0532300,TraesCS6D02G284900
Os01g0532600,TraesCS7B02G318800
Os01g0532600,TraesCS7A02G418600
Os01g0532600,TraesCS7D02G411300
Os01g0532800,TraesCS3D02G205300
Os01g0532800,TraesCS3A02G202300
Os01g0532800,TraesCS6B02G341400
Os01g0532800,TraesCS6A02G311200
Os01g0532800,TraesCS6D02G290500
Os01g0532800,TraesCS3B02G229800
Os01g0533000,TraesCS3B02G229700
Os01g0533000,TraesCSU02G021500
Os01g0533000,TraesCS2A02G586600
Os01g0533000,TraesCS3D02G201500
Os01g0533000,TraesCS6B02G002100
Os01g0533000,TraesCS6B02G001900
Os01g0533000,TraesCS3A02G202000
Os01g0533000,TraesCS2D02G600000
Os01g0533100,TraesCS3B02G229700
Os01g0533100,TraesCSU02G021500
Os01g0533100,TraesCS2A02G586600
Os01g0533100,TraesCS3D02G201500
Os01g0533100,TraesCS6B02G002100
Os01g0533100,TraesCS6B02G001900
Os01g0533100,TraesCS3A02G202000
Os01g0533100,TraesCS2D02G600000
Os01g0533500,TraesCS3A02G197600
Os01g0533500,TraesCS5D02G111000
Os01g0533500,TraesCS3A02G197500
Os01g0533500,TraesCS3B02G230100
Os01g0533900,TraesCS6B02G145700
Os01g0533900,TraesCS1B02G387400
Os01g0533900,TraesCS1D02G374300
Os01g0533900,TraesCS3B02G290700
Os01g0534700,TraesCS3B02G401600
Os01g0534700,TraesCS5A02G495900
Os01g0534700,TraesCS3A02G369700
Os01g0534700,TraesCS3D02G362700
Os01g0534800,TraesCSU02G127800
Os01g0534800,TraesCS3D02G201900
Os01g0534800,TraesCS3B02G229900
Os01g0534800,TraesCS1B02G268600
Os01g0534800,TraesCS3A02G199600
Os01g0534900,TraesCS3D02G201300
Os01g0534900,TraesCS3B02G231400
Os01g0535400,TraesCS3A02G494000
Os01g0535400,TraesCS7D02G230200
Os01g0535400,TraesCS7B02G195500
Os01g0535900,TraesCS2B02G486900
Os01g0535900,TraesCS2D02G465800
Os01g0535900,TraesCS2A02G465400
Os01g0536000,TraesCS3A02G200900
Os01g0536000,TraesCS3B02G225800
Os01g0536000,TraesCS3D02G203000
Os01g0536400,TraesCS7A02G222900
Os01g0536400,TraesCS7D02G224500
Os01g0541600,TraesCS1D02G440000
Os01g0541600,TraesCS1B02G465600
Os01g0541600,TraesCS7A02G058600
Os01g0541600,TraesCS1A02G430900
Os01g0541600,TraesCS7D02G053500
Os01g0541600,TraesCS7A02G058700
Os01g0541600,TraesCS4A02G430500
Os01g0541600,TraesCS7D02G053200
Os01g0541800,TraesCS6D02G138000
Os01g0541800,TraesCS6A02G148600
Os01g0541800,TraesCS6B02G176800
Os01g0541900,TraesCS3D02G203100
Os01g0541900,TraesCS3A02G200800
Os01g0541900,TraesCS3B02G378000
Os01g0542000,TraesCS1B02G372600
Os01g0542000,TraesCS1A02G356500
Os01g0542000,TraesCS1D02G360700
Os01g0542700,TraesCS3D02G203300
Os01g0542700,TraesCS3A02G200600
Os01g0542700,TraesCS3B02G226200
Os01g0543100,TraesCS6B02G333800
Os01g0543100,TraesCS6A02G305600
Os01g0543100,TraesCS6D02G284700
Os01g0544200,TraesCS1D02G100700
Os01g0544200,TraesCS2D02G148100
Os01g0544200,TraesCS2B02G169100
Os01g0544200,TraesCS2B02G169000
Os01g0544200,TraesCS1B02G119900
Os01g0544450,TraesCS3A02G200400
Os01g0544450,TraesCS3B02G224600
Os01g0544450,TraesCS3D02G203400
Os01g0546000,TraesCS3B02G403100
Os01g0546000,TraesCS3A02G370900
Os01g0546000,TraesCS3D02G364000
Os01g0546400,TraesCS2B02G598400
Os01g0546400,TraesCS5A02G483000
Os01g0546400,TraesCS2A02G584400
Os01g0546400,TraesCS5A02G483100
Os01g0546400,TraesCS5D02G496600
